"Symbol","ShortName","ListedDate","InstitutionID","CoFullName","IndustryCode","IndustryName","FirstSTDate","FirstSTReason","SurvivalTimeofFirstST"
"600305","恒顺醋业","2001-02-06","105898","江苏恒顺醋业股份有限公司","C14","食品制造业","","",""
"600306","退市商城","2000-12-26","105959","沈阳商业城股份有限公司","F52","零售业","2014-04-16","两年亏损","13.31"
"600307","酒钢宏兴","2000-12-20","105975","甘肃酒钢集团宏兴钢铁股份有限公司","C31","黑色金属冶炼及压延加工业","","",""
"600308","华泰股份","2000-09-28","105976","山东华泰纸业股份有限公司","C22","造纸及纸制品业","","",""
"600309","万华化学","2001-01-05","105977","万华化学集团股份有限公司","C26","化学原料及化学制品制造业","","",""
"600310","广西能源","2001-02-28","106005","广西能源股份有限公司","D44","电力、热力生产和供应业","","",""
"600311","*ST 荣华","2001-06-26","106006","甘肃荣华实业(集团)股份有限公司","B09","有色金属矿采选业","2015-12-01","经营受损","14.44"
"600312","平高电气","2001-02-21","105727","河南平高电气股份有限公司","C38","电气机械及器材制造业","","",""
"600313","农发种业","2001-01-19","105990","中农发种业集团股份有限公司","A01","农业","2003-04-23","两年亏损","2.26"
"600315","上海家化","2001-03-15","105991","上海家化联合股份有限公司","C26","化学原料及化学制品制造业","","",""
"600316","洪都航空","2000-12-15","105752","江西洪都航空工业股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
"600317","营口港","2002-01-31","105770","营口港务股份有限公司","G55","水上运输业","","",""
"600318","新力金融","2000-12-08","105771","安徽新力金融股份有限公司","J69","其他金融业","","",""
"600319","亚星化学","2001-03-26","105772","潍坊亚星化学股份有限公司","C26","化学原料及化学制品制造业","2013-05-02","两年亏损","12.11"
"600320","振华重工","2000-12-21","105773","上海振华重工(集团)股份有限公司","C35","专用设备制造业","","",""
"600321","正源股份","2001-05-24","105947","正源控股股份有限公司","C20","木材加工及木、竹、藤、棕、草制品业","2018-04-12","两年亏损","16.90"
"600322","津投城开","2001-09-10","105832","天津津投城市开发股份有限公司","K70","房地产业","","",""
"600323","瀚蓝环境","2000-12-25","105833","瀚蓝环境股份有限公司","N77","生态保护和环境治理业","","",""
"600325","华发股份","2004-02-25","105834","珠海华发实业股份有限公司","K70","房地产业","","",""
"600326","西藏天路","2001-01-16","105851","西藏天路股份有限公司","C30","非金属矿物制品业","","",""
"600327","大东方","2002-06-25","105918","无锡商业大厦大东方股份有限公司","F52","零售业","","",""
"600328","中盐化工","2000-12-22","105979","中盐内蒙古化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"600329","达仁堂","2001-06-06","105797","津药达仁堂集团股份有限公司","C27","医药制造业","2008-04-02","两年亏损","6.83"
"600330","天通股份","2001-01-18","105798","天通控股股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600331","宏达股份","2001-12-20","105522","四川宏达股份有限公司","C32","有色金属冶炼及压延加工业","","",""
"600332","白云山","2001-02-06","103288","广州白云山医药集团股份有限公司","C27","医药制造业","","",""
"600333","长春燃气","2000-12-11","106007","长春燃气股份有限公司","D45","燃气生产和供应业","","",""
"600335","国机汽车","2001-03-05","106008","国机汽车股份有限公司","F51","批发业","2004-03-18","两年亏损","3.04"
"600336","澳柯玛","2000-12-29","106024","澳柯玛股份有限公司","C38","电气机械及器材制造业","","",""
"600337","美克家居","2000-11-27","106025","美克国际家居用品股份有限公司","F52","零售业","","",""
"600338","西藏珠峰","2000-12-27","105757","西藏珠峰资源股份有限公司","B09","有色金属矿采选业","2003-08-29","审计否定","2.67"
"600339","中油工程","2000-12-25","105775","中国石油集团工程股份有限公司","B11","开采辅助活动","2016-04-19","两年亏损","15.33"
"600340","华夏幸福","2003-12-30","105776","华夏幸福基业股份有限公司","K70","房地产业","2009-05-04","两年亏损","5.35"
"600343","航天动力","2003-04-08","105777","陕西航天动力高科技股份有限公司","C35","专用设备制造业","","",""
"600345","长江通信","2000-12-22","105778","武汉长江通信产业集团股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600346","恒力石化","2001-08-20","105967","恒力石化股份有限公司","C28","化学纤维制造业","2016-04-29","两年亏损","14.70"
"600348","华阳股份","2003-08-21","105853","山西华阳集团新能股份有限公司","B06","煤炭开采和洗选业","","",""
"600350","山东高速","2002-03-18","105854","山东高速股份有限公司","G54","道路运输业","","",""
"600351","亚宝药业","2002-09-26","105855","亚宝药业集团股份有限公司","C27","医药制造业","","",""
"600352","浙江龙盛","2003-08-01","105871","浙江龙盛集团股份有限公司","C26","化学原料及化学制品制造业","","",""
"600353","旭光电子","2002-11-20","105938","成都旭光电子股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600354","敦煌种业","2004-01-15","105801","甘肃省敦煌种业集团股份有限公司","A01","农业","2020-03-23","两年亏损","16.20"
"600355","精伦电子","2002-06-13","105861","精伦电子股份有限公司","C39","计算机、通信和其他电子设备制造业","2010-04-20","两年亏损","7.86"
"600356","恒丰纸业","2001-04-19","105862","牡丹江恒丰纸业股份有限公司","C22","造纸及纸制品业","","",""
"600357","承德钒钛","2002-09-06","105863","承德新新钒钛股份有限公司","C31","黑色金属冶炼及压延加工业","","",""
"600358","ST 联合","2000-09-22","105123","国旅文化投资集团股份有限公司","I64","互联网和相关服务","2013-05-03","两年亏损","12.62"
"600359","新农开发","1999-04-29","105124","新疆塔里木农业综合开发股份有限公司","A01","农业","2012-05-03","两年亏损","13.02"
"600360","ST 华微","2001-03-16","105125","吉林华微电子股份有限公司","C39","计算机、通信和其他电子设备制造业","2024-05-06","审计否定","23.16"
"600361","创新新材","2001-11-29","105126","创新新材料科技股份有限公司","F52","零售业","","",""
"600362","江西铜业","2002-01-11","102700","江西铜业股份有限公司","C32","有色金属冶炼及压延加工业","","",""
"600363","联创光电","2001-03-29","105598","江西联创光电科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600365","ST 通葡","2001-01-15","105184","通化葡萄酒股份有限公司","C15","酒、饮料和精制茶制造业","2011-02-16","两年亏损","10.09"
"600366","宁波韵升","2000-10-30","105185","宁波韵升股份有限公司","C30","非金属矿物制品业","","",""
"600367","红星发展","2001-03-20","105186","贵州红星发展股份有限公司","C26","化学原料及化学制品制造业","","",""
"600368","五洲交通","2000-12-21","105187","广西五洲交通股份有限公司","G54","道路运输业","","",""
"600369","西南证券","2001-01-09","105188","西南证券股份有限公司","J67","资本市场服务","2005-05-10","两年亏损","4.33"
"600370","三房巷","2003-03-06","105763","江苏三房巷聚材股份有限公司","C26","化学原料及化学制品制造业","","",""
"600371","万向德农","2002-09-16","105764","万向德农股份有限公司","A01","农业","","",""
"600372","中航机载","2001-07-06","105780","中航机载系统股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","2008-04-15","两年亏损","6.78"
"600373","中文传媒","2002-03-04","105781","中文天地出版传媒集团股份有限公司","R85","新闻和出版业","2010-04-28","两年亏损","8.16"
"600375","*ST 汉马","2003-04-01","105808","汉马科技集团股份有限公司","C36","汽车制造业","2016-04-12","两年亏损","13.04"
"600376","首开股份","2001-03-12","105873","北京首都开发股份有限公司","K70","房地产业","","",""
"600377","宁沪高速","2001-01-16","101399","江苏宁沪高速公路股份有限公司","G54","道路运输业","","",""
"600378","昊华科技","2001-01-11","105874","昊华化工科技集团股份有限公司","C26","化学原料及化学制品制造业","","",""
"600379","宝光股份","2002-01-16","105890","陕西宝光真空电器股份有限公司","C38","电气机械及器材制造业","","",""
"600380","健康元","2001-06-08","105958","健康元药业集团股份有限公司","C27","医药制造业","","",""
"600381","ST 春天","2001-05-08","105865","青海春天药用资源科技股份有限公司","C14","食品制造业","2007-05-08","两年亏损","6.00"
"600382","广东明珠","2001-01-18","105920","广东明珠集团股份有限公司","F51","批发业","2021-05-06","审计否定","20.31"
"600383","金地集团","2001-04-12","105921","金地(集团)股份有限公司","K70","房地产业","","",""
"600385","退市金泰","2001-07-23","105922","山东金泰集团股份有限公司","C27","医药制造业","2003-04-09","资产缩水","1.71"
"600386","北巴传媒","2001-02-16","105726","北京巴士传媒股份有限公司","F52","零售业","2007-04-23","两年亏损","6.18"
"600387","*ST 海越","2004-02-18","105732","海越能源集团股份有限公司","F51","批发业","2021-05-06","审计否定","17.22"
"600388","龙净环保","2000-12-29","105733","福建龙净环保股份有限公司","C35","专用设备制造业","2022-05-06","审计否定","21.36"
"600389","江山股份","2001-01-10","105734","南通江山农药化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"600390","五矿资本","2001-01-15","105735","五矿资本股份有限公司","J69","其他金融业","2016-04-29","两年亏损","15.30"
"600391","航发科技","2001-12-12","105769","中国航发航空科技股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
"600392","盛和资源","2003-05-29","105978","盛和资源控股股份有限公司","C32","有色金属冶炼及压延加工业","2012-05-02","两年亏损","8.93"
"600393","ST 粤泰","2001-03-19","105924","广州粤泰集团股份有限公司","K70","房地产业","2021-05-06","审计否定","20.15"
"600395","盘江股份","2001-05-31","105980","贵州盘江精煤股份有限公司","B06","煤炭开采和洗选业","","",""
"600396","华电辽能","2001-03-28","105981","华电辽宁能源发展股份有限公司","D44","电力、热力生产和供应业","2019-04-29","两年亏损","18.10"
"600397","安源煤业","2002-07-02","105982","安源煤业集团股份有限公司","B06","煤炭开采和洗选业","2018-04-19","两年亏损","15.81"
"600398","海澜之家","2000-12-28","105852","海澜之家集团股份有限公司","C18","纺织服装、服饰业","","",""
"600399","抚顺特钢","2000-12-29","105913","抚顺特殊钢股份有限公司","C31","黑色金属冶炼及压延加工业","2018-06-27","两年亏损","17.50"
"600400","红豆股份","2001-01-08","105914","江苏红豆实业股份有限公司","C18","纺织服装、服饰业","","",""
"600401","退市海润","2003-09-24","105930","海润光伏科技股份有限公司","C39","计算机、通信和其他电子设备制造业","2008-04-29","两年亏损","4.60"
"600403","大有能源","2003-10-09","105931","河南大有能源股份有限公司","B06","煤炭开采和洗选业","2017-03-27","两年亏损","13.47"
"600405","动力源","2004-04-01","105785","北京动力源科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600406","国电南瑞","2003-10-16","105786","国电南瑞科技股份有限公司","I65","软件和信息技术服务业","","",""
"600408","安泰集团","2003-02-12","105787","山西安泰集团股份有限公司","C31","黑色金属冶炼及压延加工业","2015-05-04","两年亏损","12.23"
"600409","三友化工","2003-06-18","105992","唐山三友化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"600410","华胜天成","2004-04-27","105993","北京华胜天成科技股份有限公司","I65","软件和信息技术服务业","","",""
"600415","小商品城","2002-05-09","105995","浙江中国小商品城集团股份有限公司","L72","商务服务业","","",""
"600416","湘电股份","2002-07-18","105996","湘潭电机股份有限公司","C34","通用设备制造业","2020-04-01","两年亏损","17.72"
"600418","江淮汽车","2001-08-24","105997","安徽江淮汽车集团股份有限公司","C36","汽车制造业","","",""
"600419","天润乳业","2001-06-28","105831","新疆天润乳业股份有限公司","C14","食品制造业","2006-05-09","两年亏损","4.87"
"600420","国药现代","2004-06-16","105893","上海现代制药股份有限公司","C27","医药制造业","","",""
"600421","华嵘控股","2004-06-07","105894","湖北华嵘控股股份有限公司","C34","通用设备制造业","2008-05-05","审计否定","3.91"
"600422","昆药集团","2000-12-06","105910","昆药集团股份有限公司","C27","医药制造业","","",""
"600423","柳化股份","2003-07-17","105911","柳州化工股份有限公司","C26","化学原料及化学制品制造业","2017-05-03","两年亏损","13.81"
"600425","青松建化","2003-07-24","105774","新疆青松建材化工(集团)股份有限公司","C30","非金属矿物制品业","2017-04-11","两年亏损","13.73"
"600426","华鲁恒升","2002-06-20","105790","山东华鲁恒升化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"600428","中远海特","2002-04-18","105791","中远海运特种运输股份有限公司","G55","水上运输业","","",""
"600429","三元股份","2003-09-15","105792","北京三元食品股份有限公司","C14","食品制造业","2006-05-08","两年亏损","2.65"
"600432","退市吉恩","2003-09-05","105793","吉林吉恩镍业股份有限公司","C32","有色金属冶炼及压延加工业","2016-05-03","两年亏损","12.67"
"600433","冠豪高新","2003-06-19","104866","广东冠豪高新技术股份有限公司","C22","造纸及纸制品业","","",""
"600435","北方导航","2003-07-04","106101","北方导航控制技术股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600436","片仔癀","2003-06-16","106102","漳州片仔癀药业股份有限公司","C27","医药制造业","","",""
"600438","通威股份","2004-03-02","106103","通威股份有限公司","C13","农副食品加工业","","",""
"600439","瑞贝卡","2003-07-10","106104","河南瑞贝卡发制品股份有限公司","C19","皮革、毛皮、羽毛及其制品和制鞋业","","",""
"600444","国机通用","2004-02-19","106230","国机通用机械科技股份有限公司","C34","通用设备制造业","2010-04-19","两年亏损","6.17"
"600446","金证股份","2003-12-24","106234","深圳市金证科技股份有限公司","I65","软件和信息技术服务业","","",""
"600448","华纺股份","2001-09-03","106235","华纺股份有限公司","C17","纺织业","","",""
"600449","宁夏建材","2003-08-29","106236","宁夏建材集团股份有限公司","C30","非金属矿物制品业","","",""
"600452","涪陵电力","2004-03-03","106237","重庆涪陵电力实业股份有限公司","D44","电力、热力生产和供应业","","",""
"600455","博通股份","2004-03-29","106308","西安博通资讯股份有限公司","P82","教育","2010-04-27","两年亏损","6.08"
"600456","宝钛股份","2002-04-12","106309","宝鸡钛业股份有限公司","C32","有色金属冶炼及压延加工业","","",""
"600458","时代新材","2002-12-19","106338","株洲时代新材料科技股份有限公司","C29","橡胶和塑料制品业","","",""
"600459","贵研铂业","2003-05-16","106339","云南省贵金属新材料控股集团股份有限公司","C32","有色金属冶炼及压延加工业","","",""
"600460","士兰微","2003-03-11","106340","杭州士兰微电子股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600461","洪城环境","2004-06-01","106203","江西洪城环境股份有限公司","D46","水的生产和供应业","","",""
"600462","*ST 九有","2003-09-03","107588","湖北九有投资股份有限公司","L72","商务服务业","2007-04-24","两年亏损","3.64"
"600463","空港股份","2004-03-18","107603","北京空港科技园区股份有限公司","E48","土木工程建筑业","","",""
"600466","*ST 蓝光","2001-02-12","107604","四川蓝光发展股份有限公司","K70","房地产业","2007-05-08","两年亏损","6.24"
"600467","好当家","2004-04-05","107870","山东好当家海洋发展股份有限公司","A04","渔业","","",""
"600468","百利电气","2001-06-15","107536","天津百利特精电气股份有限公司","C38","电气机械及器材制造业","","",""
"600469","风神股份","2003-10-21","107537","风神轮胎股份有限公司","C29","橡胶和塑料制品业","","",""
"600470","六国化工","2004-03-05","107538","安徽六国化工股份有限公司","C26","化学原料及化学制品制造业","2020-05-06","两年亏损","16.18"
"600472","包头铝业","2005-05-09","107624","包头铝业股份有限公司","B09","有色金属矿采选业","","",""
"600475","华光环能","2003-07-21","107539","无锡华光环保能源集团股份有限公司","N77","生态保护和环境治理业","","",""
"600476","湘邮科技","2003-12-10","107554","湖南湘邮科技股份有限公司","I65","软件和信息技术服务业","","",""
"600477","杭萧钢构","2003-11-10","107561","杭萧钢构股份有限公司","C33","金属制品业","","",""
"600478","科力远","2003-09-18","107562","湖南科力远新能源股份有限公司","C38","电气机械及器材制造业","","",""
"600479","千金药业","2004-03-12","107563","株洲千金药业股份有限公司","C27","医药制造业","","",""
"600480","凌云股份","2003-08-15","107564","凌云工业股份有限公司","C36","汽车制造业","","",""
"600481","双良节能","2003-04-22","106341","双良节能系统股份有限公司","C38","电气机械及器材制造业","","",""
"600482","中国动力","2004-07-14","106342","中国船舶重工集团动力股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
"600483","福能股份","2004-05-31","106367","福建福能股份有限公司","D44","电力、热力生产和供应业","","",""
"600485","*ST 信威","2003-08-07","106368","北京信威科技集团股份有限公司","C39","计算机、通信和其他电子设备制造业","2019-04-30","两年亏损","15.74"
"600486","扬农化工","2002-04-25","106238","江苏扬农化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"600487","亨通光电","2003-08-22","106379","江苏亨通光电股份有限公司","C38","电气机械及器材制造业","","",""
"600488","津药药业","2001-06-18","106380","津药药业股份有限公司","C27","医药制造业","","",""
"600489","中金黄金","2003-08-14","106381","中金黄金股份有限公司","B09","有色金属矿采选业","","",""
"600490","鹏欣资源","2003-06-26","106369","鹏欣环球资源股份有限公司","C32","有色金属冶炼及压延加工业","2010-04-29","两年亏损","6.85"
"600491","龙元建设","2004-05-24","106286","龙元建设集团股份有限公司","E48","土木工程建筑业","","",""
"600493","凤竹纺织","2004-04-21","106434","福建凤竹纺织科技股份有限公司","C17","纺织业","","",""
"600495","晋西车轴","2004-05-26","106435","晋西车轴股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
"600496","精工钢构","2002-06-05","106455","长江精工钢结构(集团)股份有限公司","C33","金属制品业","","",""
"600497","驰宏锌锗","2004-04-20","106456","云南驰宏锌锗股份有限公司","B09","有色金属矿采选业","","",""
"600498","烽火通信","2001-08-23","106457","烽火通信科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600499","科达制造","2002-10-10","106197","科达制造股份有限公司","C35","专用设备制造业","","",""
"600500","中化国际","2000-03-01","106198","中化国际(控股)股份有限公司","C26","化学原料及化学制品制造业","","",""
"600501","航天晨光","2001-06-15","106204","航天晨光股份有限公司","C36","汽车制造业","","",""
"600502","安徽建工","2003-04-15","106205","安徽建工集团股份有限公司","E48","土木工程建筑业","","",""
"600503","华丽家族","2002-07-09","106206","华丽家族股份有限公司","K70","房地产业","2004-02-05","信息披露违规","1.58"
"600505","西昌电力","2002-05-30","106370","四川西昌电力股份有限公司","D44","电力、热力生产和供应业","","",""
"600506","统一股份","2001-12-26","106371","统一低碳科技(新疆)股份有限公司","A01","农业","2009-03-13","两年亏损","7.22"
"600507","方大特钢","2003-09-30","106387","方大特钢科技股份有限公司","C31","黑色金属冶炼及压延加工业","","",""
"600508","上海能源","2001-08-29","106388","上海大屯能源股份有限公司","B06","煤炭开采和洗选业","","",""
"600509","天富能源","2002-02-28","106389","新疆天富能源股份有限公司","D44","电力、热力生产和供应业","","",""
"600510","黑牡丹","2002-06-18","106288","黑牡丹(集团)股份有限公司","K70","房地产业","","",""
"600511","国药股份","2002-11-27","106289","国药集团药业股份有限公司","F51","批发业","","",""
"600512","腾达建设","2002-12-26","106290","腾达建设集团股份有限公司","E48","土木工程建筑业","","",""
"600513","联环药业","2003-03-19","106348","江苏联环药业股份有限公司","C27","医药制造业","","",""
"600515","海南机场","2002-08-06","106349","海南机场设施股份有限公司","K70","房地产业","2005-05-10","审计否定","2.76"
"600516","方大炭素","2002-08-30","106463","方大炭素新材料科技股份有限公司","C30","非金属矿物制品业","2006-04-26","两年亏损","3.66"
"600517","国网英大","2003-10-10","106479","国网英大股份有限公司","J69","其他金融业","","",""
"600518","康美药业","2001-03-19","106480","康美药业股份有限公司","C27","医药制造业","2019-05-21","权益缩水","18.18"
"600519","贵州茅台","2001-08-27","106481","贵州茅台酒股份有限公司","C15","酒、饮料和精制茶制造业","","",""
"600520","文一科技","2002-01-08","106482","文一三佳科技股份有限公司","C38","电气机械及器材制造业","2016-04-18","两年亏损","14.28"
"600521","华海药业","2003-03-04","106294","浙江华海药业股份有限公司","C27","医药制造业","","",""
"600522","中天科技","2002-10-24","106295","江苏中天科技股份有限公司","C38","电气机械及器材制造业","","",""
"600523","贵航股份","2001-12-27","106311","贵州贵航汽车零部件股份有限公司","C36","汽车制造业","","",""
"600525","长园集团","2002-12-02","106312","长园科技集团股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600526","菲达环保","2002-07-22","106313","浙江菲达环保科技股份有限公司","C35","专用设备制造业","2019-04-22","两年亏损","16.76"
"600527","江南高纤","2003-11-27","106302","江苏江南高纤股份有限公司","C28","化学纤维制造业","","",""
"600528","中铁工业","2001-05-28","106303","中铁高新工业股份有限公司","C35","专用设备制造业","","",""
"600529","山东药玻","2002-06-03","106304","山东省药用玻璃股份有限公司","C30","非金属矿物制品业","","",""
"600530","交大昂立","2001-07-02","106305","上海交大昂立股份有限公司","C27","医药制造业","2020-04-30","两年亏损","18.84"
"600531","豫光金铅","2002-07-30","106321","河南豫光金铅股份有限公司","C32","有色金属冶炼及压延加工业","","",""
"600532","退市未来","2002-10-31","105841","上海智汇未来医疗服务股份有限公司","F51","批发业","2012-03-30","两年亏损","9.42"
"600533","栖霞建设","2002-03-28","105842","南京栖霞建设股份有限公司","K70","房地产业","","",""
"600535","天士力","2002-08-23","105843","天士力医药集团股份有限公司","C27","医药制造业","","",""
"600536","中国软件","2002-05-17","105844","中国软件与技术服务股份有限公司","I65","软件和信息技术服务业","","",""
"600537","亿晶光电","2003-01-23","106449","亿晶光电科技股份有限公司","C38","电气机械及器材制造业","","",""
"600538","国发股份","2003-01-14","106485","北海国发川山生物股份有限公司","F51","批发业","2010-04-29","两年亏损","7.29"
"600539","狮头股份","2001-08-24","106231","狮头科技发展股份有限公司","L72","商务服务业","2011-06-30","经营受损","9.85"
"600540","新赛股份","2004-01-07","106232","新疆赛里木现代农业股份有限公司","A01","农业","2017-05-02","两年亏损","13.33"
"600543","莫高股份","2004-03-24","106233","甘肃莫高实业发展股份有限公司","C15","酒、饮料和精制茶制造业","2023-05-04","经营受损","19.12"
"600545","卓郎智能","2003-12-03","106253","卓郎智能技术股份有限公司","C35","专用设备制造业","","",""
"600546","山煤国际","2003-07-31","106322","山煤国际能源集团股份有限公司","F51","批发业","2016-05-03","两年亏损","12.77"
"600547","山东黄金","2003-08-28","106310","山东黄金矿业股份有限公司","B09","有色金属矿采选业","","",""
"600548","深高速","2001-12-25","103847","深圳高速公路集团股份有限公司","G54","道路运输业","","",""
"600549","厦门钨业","2002-11-07","106377","厦门钨业股份有限公司","C32","有色金属冶炼及压延加工业","","",""
"600550","保变电气","2001-02-28","106378","保定天威保变电气股份有限公司","C38","电气机械及器材制造业","2014-03-12","两年亏损","13.04"
"600551","时代出版","2002-09-05","106176","时代出版传媒股份有限公司","R85","新闻和出版业","","",""
"600552","凯盛科技","2002-11-08","106177","凯盛科技股份有限公司","C39","计算机、通信和其他电子设备制造业","2007-05-08","两年亏损","4.50"
"600553","太行水泥","2002-08-22","106263","河北太行水泥股份有限公司","C30","非金属矿物制品业","","",""
"600555","退市海创","2001-03-28","106264","海航创新股份有限公司","K70","房地产业","2013-05-03","两年亏损","12.11"
"600556","天下秀","2001-08-07","106265","天下秀数字科技(集团)股份有限公司","I64","互联网和相关服务","2007-05-08","审计否定","5.75"
"600557","康缘药业","2002-09-18","106266","江苏康缘药业股份有限公司","C27","医药制造业","","",""
"600558","大西洋","2001-02-27","106140","四川大西洋焊接材料股份有限公司","C33","金属制品业","","",""
"600559","老白干酒","2002-10-29","107871","河北衡水老白干酒业股份有限公司","C15","酒、饮料和精制茶制造业","","",""
"600560","金自天正","2002-09-19","107897","北京金自天正智能控制股份有限公司","C35","专用设备制造业","","",""
"600561","江西长运","2002-07-16","107898","江西长运股份有限公司","G54","道路运输业","","",""
"600562","国睿科技","2003-01-28","107899","国睿科技股份有限公司","C39","计算机、通信和其他电子设备制造业","2010-02-24","两年亏损","7.08"
"600563","法拉电子","2002-12-10","107922","厦门法拉电子股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600565","ST 迪马","2002-07-23","107540","重庆市迪马实业股份有限公司","K70","房地产业","2024-05-06","两年亏损","21.80"
"600566","济川药业","2001-08-22","107541","湖北济川药业股份有限公司","C27","医药制造业","","",""
"600567","山鹰国际","2001-12-18","107542","山鹰国际控股股份公司","C22","造纸及纸制品业","","",""
"600568","ST 中珠","2001-05-18","107543","中珠医疗控股股份有限公司","C27","医药制造业","2007-04-19","两年亏损","5.92"
"600569","安阳钢铁","2001-08-20","107565","安阳钢铁股份有限公司","C31","黑色金属冶炼及压延加工业","","",""
"600570","恒生电子","2003-12-16","107571","恒生电子股份有限公司","I65","软件和信息技术服务业","","",""
"600571","信雅达","2002-11-01","107572","信雅达科技股份有限公司","I65","软件和信息技术服务业","","",""
"600572","康恩贝","2004-04-12","107573","浙江康恩贝制药股份有限公司","C27","医药制造业","","",""
"600573","惠泉啤酒","2003-02-26","107574","福建省燕京惠泉啤酒股份有限公司","C15","酒、饮料和精制茶制造业","","",""
"600575","淮河能源","2003-03-28","104990","淮河能源(集团)股份有限公司","G55","水上运输业","","",""
"600576","祥源文旅","2003-02-20","106258","浙江祥源文旅股份有限公司","R87","文化艺术业","2006-03-27","两年亏损","3.10"
"600577","精达股份","2002-09-11","106259","铜陵精达特种电磁线股份有限公司","C38","电气机械及器材制造业","","",""
"600578","京能电力","2002-05-10","106260","北京京能电力股份有限公司","D44","电力、热力生产和供应业","","",""
"600579","中化装备","2002-08-09","106261","中化装备科技(青岛)股份有限公司","C35","专用设备制造业","2007-05-08","两年亏损","4.75"
"600580","卧龙电驱","2002-06-06","106262","卧龙电气驱动集团股份有限公司","C38","电气机械及器材制造业","","",""
"600581","八一钢铁","2002-08-16","106345","新疆八一钢铁股份有限公司","C31","黑色金属冶炼及压延加工业","2016-03-30","两年亏损","13.63"
"600582","天地科技","2002-05-15","106287","天地科技股份有限公司","C35","专用设备制造业","","",""
"600583","海油工程","2002-02-05","107338","海洋石油工程股份有限公司","B11","开采辅助活动","","",""
"600584","长电科技","2003-06-03","107339","江苏长电科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"600585","海螺水泥","2002-02-07","103887","安徽海螺水泥股份有限公司","C30","非金属矿物制品业","","",""
"600586","金晶科技","2002-08-15","107396","山东金晶科技股份有限公司","C30","非金属矿物制品业","","",""
"600587","新华医疗","2002-09-27","107397","山东新华医疗器械股份有限公司","C35","专用设备制造业","","",""
"600588","用友网络","2001-05-18","106444","用友网络科技股份有限公司","I65","软件和信息技术服务业","","",""
"600589","大位科技","2001-06-12","106459","大位数据科技(广东)集团股份有限公司","C26","化学原料及化学制品制造业","2021-05-06","审计否定","19.91"
"600590","泰豪科技","2002-07-03","106460","泰豪科技股份有限公司","C38","电气机械及器材制造业","","",""
"600591","*ST 上航","2002-10-11","106461","上海航空股份有限公司","G56","航空运输业","2009-03-26","两年亏损","6.46"
"600592","龙溪股份","2002-08-05","106462","福建龙溪轴承(集团)股份有限公司","C34","通用设备制造业","","",""
"600593","大连圣亚","2002-07-11","106274","大连圣亚旅游控股股份有限公司","N78","公共设施管理业","2021-07-22","经营受损","19.04"
"600594","益佰制药","2004-03-23","106275","贵州益佰制药股份有限公司","C27","医药制造业","","",""
"600595","中孚实业","2002-06-26","106291","河南中孚实业股份有限公司","C32","有色金属冶炼及压延加工业","2019-05-06","两年亏损","16.87"
"600596","新安股份","2001-09-06","106292","浙江新安化工集团股份有限公司","C26","化学原料及化学制品制造业","","",""
"600597","光明乳业","2002-08-28","106293","光明乳业股份有限公司","C14","食品制造业","","",""
"600598","北大荒","2002-03-29","106301","黑龙江北大荒农业股份有限公司","A01","农业","2014-03-28","两年亏损","12.01"
"600599","ST 熊猫","2001-08-28","106281","熊猫金控股份有限公司","J69","其他金融业","2007-04-27","两年亏损","5.67"
"600600","青岛啤酒","1993-08-27","101194","青岛啤酒股份有限公司","C15","酒、饮料和精制茶制造业","","",""
"600601","方正科技","1990-12-19","106282","方正科技集团股份有限公司","C39","计算机、通信和其他电子设备制造业","2021-04-30","审计否定","30.38"
"600602","云赛智联","1990-12-19","106283","云赛智联股份有限公司","I65","软件和信息技术服务业","","",""
"600603","ST 广物","1992-01-13","106284","广汇物流股份有限公司","S90","综合","2002-03-26","投资风险","10.21"
"600604","市北高新","1992-03-27","106285","上海市北高新股份有限公司","K70","房地产业","2008-03-18","两年亏损","15.99"
"600605","汇通能源","1992-03-27","106464","上海汇通能源股份有限公司","F51","批发业","","",""
"600606","绿地控股","1992-03-27","106465","绿地控股集团股份有限公司","E48","土木工程建筑业","1998-05-29","两年亏损","6.18"
